,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,name,dog_stage,favorite_count,retweet_count,breed_prediction,confidence
513,789530877013393408,,,2016-10-21 18:16:44,Twitter for iPhone,This is Rizzy. She smiles a lot. ,,,,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12.0,Rizzy,None,12927,3826,schipperke,0.363272
514,789314372632018944,,,2016-10-21 03:56:25,Twitter for iPhone,HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN ,,,,https://twitter.com/sebscat/status/788818328538099712,13.0,,None,9471,2609,,
515,789268448748703744,,,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. ,,,,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10.0,Stella,None,10035,2941,malamute,0.81286
516,789137962068021249,,,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. ,,,,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12.0,Bo,None,10674,3165,Chihuahua,0.746135
517,788908386943430656,,,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. ",,,,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11.0,Lucy,None,30101,14082,golden_retriever,0.0340897
518,788765914992902144,,,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. ,,,,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12.0,Butter,None,30157,11700,cocker_spaniel,0.500509
519,788412144018661376,,,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. ,,,,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11.0,Dexter,None,17151,6024,golden_retriever,0.805238
520,788178268662984705,,,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still ,,,,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13.0,,None,7961,2417,Samoyed,0.73548
521,788150585577050112,,,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. ,,,,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13.0,Leo,None,6762,1478,chow,0.814145
522,788039637453406209,,,2016-10-17 15:31:05,Twitter for iPhone,Did... did they pick out that license plate? ,,,,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12.0,,None,6742,1495,,
523,787810552592695296,,,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. ,,,,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11.0,Frank,None,9542,3461,pug,0.362835
524,787717603741622272,,,2016-10-16 18:11:26,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from  miles away. ,,,,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13.0,Tonks,Puppo,11218,3160,German_shepherd,0.992339
525,787397959788929025,,,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). ,,,,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11.0,Moose,None,11909,3213,Chihuahua,0.900483
526,787322443945877504,,,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still ,,,,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10.0,Lincoln,None,8575,1983,golden_retriever,0.105703
527,786963064373534720,,,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. ,,,,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12.0,Rory,None,29189,9092,golden_retriever,0.915303
528,786709082849828864,,,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af .",,,,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75.0,Logan,None,19958,6896,Pomeranian,0.467321
529,786664955043049472,,,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" ",,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12.0,,None,11743,2917,Leonberg,0.512034
530,786595970293370880,,,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. ,,,,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11.0,Dale,None,10337,3514,Pembroke,0.709512
531,786363235746385920,,,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. ,,,,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13.0,Rizzo,Doggo,11976,3971,golden_retriever,0.929266
532,786286427768250368,,,2016-10-12 19:24:27,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. ,,,,https://vine.co/v/5XH0WqHwiFp,12.0,Arnie,None,8781,3253,,
533,786233965241827333,,,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still ,,,,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11.0,Mattie,None,16849,5430,Labrador_retriever,0.478193
534,785927819176054784,,,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. ,,,,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12.0,Lucy,None,12489,3575,toy_poodle,0.00849262
535,785872687017132033,,,2016-10-11 16:00:24,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. ,,,,https://twitter.com/dog_rates/status/785872687017132033/video/1,12.0,Rusty,None,7340,2068,Great_Pyrenees,0.392108
536,785639753186217984,,,2016-10-11 00:34:48,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still ,,,,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",10.0,Pinot,Doggo & Pupper,8575,2505,,
537,785533386513321988,,,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. ,,,,"https://twitter.com/dog_rates/status/785533386513321988/photo/1,https://twitter.com/dog_rates/status/785533386513321988/photo/1",11.0,Dallas,None,10014,2279,miniature_pinscher,0.436023
538,785515384317313025,,,2016-10-10 16:20:36,Twitter for iPhone,"Today, ",,,,,10.0,,None,6697,1434,,
539,785264754247995392,,,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. ,,,,https://twitter.com/dog_rates/status/785264754247995392/photo/1,12.0,Doc,None,7992,1856,chow,0.056137
540,785170936622350336,,,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. ,,,,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",11.0,Hero,None,13291,5512,Eskimo_dog,0.0274944
541,784826020293709826,,,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D for sure. Insane vertical. ,,,,https://twitter.com/dog_rates/status/784826020293709826/photo/1,13.0,Rusty,None,11142,3642,chow,0.0903414
542,784517518371221505,,,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. ,,,,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",11.0,Frankie,None,9855,2873,malamute,0.757764
543,784431430411685888,,,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. ,,,,https://twitter.com/dog_rates/status/784431430411685888/photo/1,12.0,Stormy,None,6235,1447,miniature_poodle,0.744819
544,784183165795655680,,,2016-10-07 00:06:50,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. ,,,,https://vine.co/v/5ghHLBMMdlV,12.0,Reginald,Puppo,22112,9144,,
545,784057939640352768,,,2016-10-06 15:49:14,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. ,,,,https://vine.co/v/5gKxeUpuKEr,12.0,Balto,None,32859,12656,,
546,783839966405230592,,,2016-10-06 01:23:05,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. ,,,,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",13.0,Riley,None,33043,12274,,
547,783821107061198850,,,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. ,,,,"https://twitter.com/dog_rates/status/783821107061198850/photo/1,https://twitter.com/dog_rates/status/783821107061198850/photo/1",12.0,Mairi,None,8078,2220,Lakeland_terrier,0.26565900000000003
548,783695101801398276,,,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. ,,,,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",12.0,Loomis,None,11453,3642,chow,0.314265
549,783466772167098368,,,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. ,,,,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",11.0,Finn,None,9297,2550,Chihuahua,0.789
550,783391753726550016,,,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. ,,,,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",13.0,Godi,None,18550,6244,Norwegian_elkhound,0.87713
551,783334639985389568,,,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. ,,,,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",12.0,Dave,None,32080,13261,Cardigan,0.593858
552,783085703974514689,,,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. ,,,,"https://twitter.com/dog_rates/status/783085703974514689/photo/1,https://twitter.com/dog_rates/status/783085703974514689/photo/1",11.0,Earl,None,8935,2500,Chesapeake_Bay_retriever,0.240602
553,782969140009107456,,,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. ,,,,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",12.0,Cali,None,26468,8312,golden_retriever,0.17139300000000002
554,782747134529531904,,,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. ,,,,https://twitter.com/dog_rates/status/782747134529531904/photo/1,11.0,Deacon,Doggo,8174,1572,golden_retriever,0.560699
555,782722598790725632,,,2016-10-02 23:23:04,Twitter for iPhone,This is Penny. She fought a bee and the bee won. ,,,,https://twitter.com/dog_rates/status/782722598790725632/photo/1,10.0,Penny,None,18930,6086,Irish_setter,0.574557
556,782598640137187329,,,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. ,,,,https://twitter.com/dog_rates/status/782598640137187329/photo/1,11.0,Timmy,None,8556,2134,malamute,0.8408709999999999
557,782305867769217024,,,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. ,,,,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",12.0,Sampson,Doggo,18290,6296,briard,0.5044270000000001
558,781955203444699136,,,2016-09-30 20:33:43,Twitter for iPhone,This is Chipson. He weighed in at . ounces and is officially super h*ckin smol. Space-saving af. ,,,,https://twitter.com/dog_rates/status/781955203444699136/photo/1,11.0,Chipson,None,12162,3809,,
559,781661882474196992,,,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. ,,,,https://twitter.com/dog_rates/status/781661882474196992/photo/1,5.0,,None,11450,3062,Pembroke,0.438087
560,781655249211752448,,,2016-09-30 00:41:48,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. ,,,,https://vine.co/v/5rt6T3qm7hL,11.0,Combo,Doggo,4388,1259,,
561,781524693396357120,,,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... ,,,,https://twitter.com/dog_rates/status/781524693396357120/photo/1,12.0,,None,22752,6251,Chesapeake_Bay_retriever,0.0035225
562,781308096455073793,,,2016-09-29 01:42:20,Vine - Make a Scene,"Pupper butt , Doggo . Both ",,,,https://vine.co/v/5rgu2Law2ut,12.0,,Doggo & Pupper,7822,2879,,
563,781251288990355457,,,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going  in a . Churlish af. ,,,,"https://twitter.com/dog_rates/status/781251288990355457/photo/1,https://twitter.com/dog_rates/status/781251288990355457/photo/1",11.0,Oakley,None,9265,2376,Mexican_hairless,0.8877709999999999
564,781163403222056960,,,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. ",,,,https://twitter.com/dog_rates/status/781163403222056960/photo/1,10.0,,None,10706,3078,Shetland_sheepdog,0.973841
565,780931614150983680,,,2016-09-28 00:46:20,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. ,,,,https://twitter.com/dog_rates/status/780931614150983680/photo/1,13.0,,Puppo,23711,8319,,
566,780858289093574656,,,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. ",,,,https://twitter.com/dog_rates/status/780858289093574656/photo/1,10.0,Dash,None,7879,2253,Chesapeake_Bay_retriever,0.488555
567,780800785462489090,,,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. ,,,,"https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1,https://twitter.com/dog_rates/status/780800785462489090/photo/1",11.0,Koda,None,6045,1465,Siberian_husky,0.951963
568,780601303617732608,,,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. ,,,,https://twitter.com/dog_rates/status/780601303617732608/photo/1,12.0,Hercules,None,13260,3755,Saint_Bernard,0.995143
569,780543529827336192,,,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. ,,,,https://twitter.com/dog_rates/status/780543529827336192/photo/1,12.0,,None,6911,1965,golden_retriever,0.628312
570,780459368902959104,,,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. ",,,,https://twitter.com/dog_rates/status/780459368902959104/photo/1,11.0,Bear,None,5788,1198,Great_Dane,0.382491
571,780192070812196864,,,2016-09-25 23:47:39,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. ,,,,https://twitter.com/dog_rates/status/780192070812196864/photo/1,11.0,,None,9546,2529,vizsla,0.144012
572,780074436359819264,,,2016-09-25 16:00:13,Vine - Make a Scene,Here's a doggo questioning his entire existence. ,,,,https://vine.co/v/5nzYBpl0TY2,10.0,,Doggo,13431,5651,,
573,779834332596887552,,,2016-09-25 00:06:08,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. ,,,,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",11.0,Scout,None,20869,8003,golden_retriever,0.99383
574,779377524342161408,,,2016-09-23 17:50:56,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. ,,,,https://twitter.com/dog_rates/status/779377524342161408/video/1,12.0,,Pupper,9673,3522,,
575,779123168116150273,,,2016-09-23 01:00:13,Twitter for iPhone,This is Reggie. He hugs everyone he meets. ,,,,https://twitter.com/dog_rates/status/779123168116150273/photo/1,12.0,Reggie,None,12938,4112,toy_poodle,0.43108
576,779056095788752897,,,2016-09-22 20:33:42,Twitter for iPhone,Everybody drop what you're doing and look at this dog. ,,,,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",13.0,,None,16205,5107,Chihuahua,0.721188
577,778990705243029504,,,2016-09-22 16:13:51,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in nd pic. ,,,,"https://twitter.com/dog_rates/status/778990705243029504/photo/1,https://twitter.com/dog_rates/status/778990705243029504/photo/1",11.0,Jay,None,21938,8233,cocker_spaniel,0.7153510000000001
578,778764940568104960,,,2016-09-22 01:16:45,Twitter for iPhone,Oh my god it's Narcos but Barkos. ,,,,https://m.youtube.com/watch?v=idKxCMsS3FQ&feature=youtu.be,13.0,,None,940,413,,
579,778748913645780993,,,2016-09-22 00:13:04,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. ",,,,https://twitter.com/dog_rates/status/778748913645780993/photo/1,11.0,Mya,None,7561,1508,Staffordshire_bullterrier,0.351434
580,778650543019483137,,,2016-09-21 17:42:10,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" ",,,,"https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1,https://twitter.com/dog_rates/status/778650543019483137/photo/1",10.0,Strider,None,6334,1690,German_shepherd,0.515699
581,778624900596654080,,,2016-09-21 16:00:17,Twitter for iPhone,This is Penny. She's a sailor pup. ,,,,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",11.0,Penny,None,5092,1140,Airedale,0.786089
582,778408200802557953,,,2016-09-21 01:39:11,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. ,,,,"https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1,https://twitter.com/dog_rates/status/778408200802557953/photo/1",14.0,,None,14911,4899,Pembroke,0.8483620000000001
583,778383385161035776,,,2016-09-21 00:00:35,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. ,,,,https://twitter.com/dog_rates/status/778383385161035776/photo/1,13.0,Nala,None,6406,1243,collie,0.345266
584,778286810187399168,,,2016-09-20 17:36:50,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still ,,,,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",11.0,Stanley,None,11366,3738,Boston_bull,0.32207
585,778039087836069888,,,2016-09-20 01:12:28,Twitter for iPhone,Evolution of a pupper yawn featuring Max. ,,,,"https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1,https://twitter.com/dog_rates/status/778039087836069888/photo/1",12.0,,Pupper,9284,2983,German_shepherd,0.717776
586,778027034220126208,,,2016-09-20 00:24:34,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. .,,,,https://twitter.com/dog_rates/status/778027034220126208/photo/1,27.0,Sophie,Pupper,7185,1836,clumber,0.946718
587,777885040357281792,,,2016-09-19 15:00:20,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. ,,,,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",3.0,Wesley,None,6962,1851,Afghan_hound,0.123529
588,777684233540206592,,,2016-09-19 01:42:24,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" ",,,,https://twitter.com/dog_rates/status/777684233540206592/photo/1,12.0,,None,12303,3320,cocker_spaniel,0.253442
589,777621514455814149,,,2016-09-18 21:33:11,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. ,,,,https://twitter.com/dog_rates/status/777621514455814149/photo/1,12.0,Derek,None,9580,2812,chow,0.999823
590,777189768882946048,,,2016-09-17 16:57:35,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. ,,,,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",12.0,Jeffrey,None,15664,4874,Chihuahua,0.988412
591,776813020089548800,,,2016-09-16 16:00:31,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. ,,,,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",12.0,Solomon,None,5342,1365,toy_poodle,0.51661
592,776477788987613185,,,2016-09-15 17:48:25,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. ,,,,"https://twitter.com/dog_rates/status/776477788987613185/photo/1,https://twitter.com/dog_rates/status/776477788987613185/photo/1",11.0,Huck,Pupper,9699,3155,Labrador_retriever,0.8848389999999999
593,776218204058357768,,,2016-09-15 00:36:55,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. ,,,,"https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1,https://twitter.com/dog_rates/status/776218204058357768/photo/1",13.0,,Floofer,32800,18017,Samoyed,0.940326
594,776201521193218049,,,2016-09-14 23:30:38,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. ,,,,https://twitter.com/dog_rates/status/776201521193218049/photo/1,10.0,O,None,10495,2839,Rottweiler,0.502228
595,776113305656188928,,,2016-09-14 17:40:06,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw . Has no idea. ,,,,https://twitter.com/dog_rates/status/776113305656188928/photo/1,11.0,Sampson,Pupper,12856,4915,,
596,776088319444877312,,,2016-09-14 16:00:49,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. ,,,,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",10.0,,None,2004,171,pug,7.657020000000001e-05
597,775842724423557120,,,2016-09-13 23:44:54,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. ,,,,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",12.0,Blue,None,12795,3025,chow,0.520022
598,775733305207554048,,,2016-09-13 16:30:07,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. ,,,,https://twitter.com/dog_rates/status/775733305207554048/photo/1,11.0,Anakin,Doggo,15154,4506,,
599,775729183532220416,,,2016-09-13 16:13:44,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her ,,,,https://twitter.com/dog_rates/status/775729183532220416/photo/1,13.0,,None,14125,5172,,
600,775364825476165632,,,2016-09-12 16:05:54,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. ,,,,"https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1,https://twitter.com/dog_rates/status/775364825476165632/photo/1",11.0,Finley,Doggo,8152,3366,beagle,0.571229
601,775350846108426240,,,2016-09-12 15:10:21,Vine - Make a Scene,This is Maximus. A little rain won't stop him. He will persevere. ,,,,https://vine.co/v/ijmv0PD0XXD,12.0,Maximus,None,11105,4415,,
602,775085132600442880,,,2016-09-11 21:34:30,Twitter for iPhone,This is Tucker. He would like a hug. ,,,,https://twitter.com/dog_rates/status/775085132600442880/photo/1,13.0,Tucker,None,16995,5335,chow,0.316565
603,774757898236878852,,,2016-09-10 23:54:11,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. ,,,,https://twitter.com/dog_rates/status/774757898236878852/photo/1,12.0,Finley,None,9326,1984,toy_poodle,0.7199409999999999
604,774639387460112384,,,2016-09-10 16:03:16,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. ,,,,"https://twitter.com/dog_rates/status/774639387460112384/photo/1,https://twitter.com/dog_rates/status/774639387460112384/photo/1",10.0,Sprinkles,None,7355,1960,Walker_hound,0.6275930000000001
605,774314403806253056,,,2016-09-09 18:31:54,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. ,,,,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",14.0,,None,23788,6298,Eskimo_dog,0.5960449999999999
606,773985732834758656,,,2016-09-08 20:45:53,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. ,,,,"https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1,https://twitter.com/dog_rates/status/773985732834758656/photo/1",11.0,Winnie,Pupper,11734,4371,pug,0.10957
607,773922284943896577,,,2016-09-08 16:33:46,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. ",,,,https://twitter.com/dog_rates/status/773922284943896577/photo/1,12.0,Heinrich,None,6980,1947,Pomeranian,0.554331
608,773704687002451968,,,2016-09-08 02:09:06,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. ,,,,"https://twitter.com/dog_rates/status/773704687002451968/photo/1,https://twitter.com/dog_rates/status/773704687002451968/photo/1",12.0,Loki,None,7202,1838,silky_terrier,0.324251
